0,-0.663,-0.6317,0.618
1,-0.2226,-0.3088,0.3302
2,-0.2342,-0.6389,0.5448
3,-0.0802,-0.5061,1.4085
4,0.2099,-0.5079,0.9957
5,-0.7277,-0.6705,0.9147
6,-0.3489,-0.7753,0.6236
7,-0.9418,-0.1927,1.0986
8,1.8246,-0.5858,0.7137
9,-0.1367,-0.3595,0.7758
10,0.5504,-0.5903,0.4054
11,1.1077,-0.6419,1.071
12,-0.2346,-0.4669,0.3444
13,-0.679,-0.398,0.925
14,-0.1628,-0.4671,0.2972
15,0.0274,-0.6908,0.5062
16,0.2429,-0.6291,0.545
17,-0.276,-0.6138,0.6974
18,0.05,-0.6278,1.0067
19,1.0917,-0.2304,0.6838
20,-0.4476,-0.4007,0.7172
21,0.9519,-0.4462,0.8893
22,-0.4014,-0.4611,0.4885
23,-1.0373,-0.4524,0.4822
24,-0.4273,-0.2673,1.1786
25,0.0345,-0.6239,0.9691
26,0.6644,-0.3627,0.55
27,-0.3441,-0.227,0.4908
28,0.0458,-0.1728,1.0363
29,-0.449,-0.585,0.7168
30,-0.7717,-0.4859,0.5537
31,0.4226,-0.799,0.6094
32,-0.4178,-0.4957,0.1403
33,0.6592,-0.5693,0.8074
34,0.8607,-0.5001,0.8802
35,0.0958,-0.2728,0.9511
36,0.8001,-0.5206,0.5058
37,0.1913,-0.8038,0.7704
38,-0.2211,-1.0838,0.6854
39,-0.6907,-0.8599,0.3167
40,0.2913,-0.3406,0.4848
41,-0.7211,-0.7338,0.5044
42,0.3799,-0.7803,1.0057
43,-1.6652,-1.0032,0.9736
44,-0.2888,-1.0677,1.3175
45,0.4402,-0.4322,0.1166
46,0.5661,-0.5324,0.7039
47,-0.3362,-1.0136,0.447
48,0.23,-0.2691,0.9209
49,0.2197,-0.4739,0.8839
50,1.4534,-0.5072,0.3585
51,0.259,-0.6183,0.4777
52,-0.9105,-0.3194,0.5821
53,-0.1868,-0.759,1.0446
54,-0.3326,-0.6405,0.3674
55,-0.9021,-0.2317,0.5017
56,0.6599,-0.3837,0.8459
57,0.1244,-0.5151,1.0566
58,0.0578,-0.8905,0.6919
59,1.0492,-0.8313,0.7598
60,-0.0642,-0.212,0.5468
61,0.9395,-0.8019,0.8029
62,-0.7867,-0.4611,0.6203
63,-1.0302,-0.4182,0.5233
64,0.4858,-1.187,1.183
65,-0.0534,-0.0203,0.9719
66,0.0652,-0.5486,0.6659
67,0.5415,-0.5287,0.4195
68,-0.0901,-0.3341,0.8288
69,0.2715,-0.3446,0.1886
70,0.2162,-0.0622,0.9324
71,-0.1371,-0.7708,0.6514
72,1.3858,-0.593,0.9441
73,0.0469,-0.2998,0.4977
74,-1.2537,-0.5773,0.8287
75,-1.7231,-0.5457,0.8436
76,-0.0791,-0.5881,0.3043
77,-0.5487,-0.802,0.9827
78,0.193,-0.3651,0.3677
79,-0.8592,-0.4374,0.7722
80,0.7313,-0.662,0.6209
81,0.5678,-0.7292,0.6604
82,0.8501,-0.0722,0.6769
83,-0.9184,-0.6432,0.0311
84,0.5878,-0.0518,0.8759
85,-0.573,-0.7885,0.6694
86,0.2537,-0.2325,1.1156
87,1.32,-0.3577,1.1094
88,-1.7054,-0.8218,0.8381
89,-0.6325,-0.5684,0.8301
90,0.5685,-0.4306,0.8503
91,-0.0687,-0.3334,1.1003
92,-0.2849,-0.3715,0.8443
93,-0.0667,-0.7423,0.6149
94,-0.2581,-0.3574,0.9091
95,0.6054,-0.5016,0.483
96,0.2439,-1.0595,1.0184
97,1.2669,-0.7553,0.6407
98,-1.4555,-0.5543,0.6831
99,0.1943,-0.3733,0.74
100,0.8707,-0.2342,0.6928
101,0.5338,-0.8462,0.3343
102,-0.8567,-0.0142,0.5151
103,-0.65,-0.5481,0.7641
104,0.5708,-0.1617,0.7318
105,-0.2942,-0.7083,0.5509
106,-0.6213,-0.6345,0.8207
107,0.6384,-0.3328,0.7399
108,0.555,-0.7624,1.1913
109,0.5754,0.0118,0.8255
110,-0.822,0.0141,0.7374
111,-0.6482,-1.0734,0.236
112,0.2244,-0.343,0.6559
113,1.25,-0.5022,0.9659
114,-0.6924,-0.7453,0.488
115,0.43,-0.4781,0.7775
116,0.2303,-0.4902,0.8653
117,-1.9179,-0.315,0.9515
118,0.7386,-0.4794,0.5825
119,-0.8266,-0.224,0.5832
120,0.6388,-0.4197,0.5471
